pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
9512,DECODE,2,0,2,1130.50,6.81
4415,DECODE,3,0,3,1282.33,6.94
10843,DECODE,2,0,2,1444.00,6.86
9513,DECODE,2,0,2,1131.50,6.76
4416,DECODE,3,0,3,1283.33,6.91
10844,DECODE,2,0,2,1445.00,6.85
9514,DECODE,2,0,2,1132.50,6.77
10845,DECODE,2,0,2,1446.00,6.85
4417,DECODE,3,0,3,1284.33,6.94
9515,DECODE,2,0,2,1133.50,6.78
10846,DECODE,2,0,2,1447.00,6.84
4418,DECODE,3,0,3,1285.33,6.94
9516,DECODE,2,0,2,1134.50,6.80
10847,DECODE,2,0,2,1448.00,6.85
4419,DECODE,3,0,3,1286.33,6.96
9517,DECODE,1,0,1,1205.00,6.73
10848,DECODE,2,0,2,1449.00,6.85
4420,DECODE,3,0,3,1287.33,6.95
9518,DECODE,1,0,1,1206.00,6.62
10849,DECODE,2,0,2,1450.00,6.84
9519,DECODE,1,0,1,1207.00,6.66
4421,DECODE,3,0,3,1288.33,6.95
10850,DECODE,2,0,2,1451.00,6.84
9520,DECODE,1,0,1,1208.00,6.62
4422,DECODE,3,0,3,1289.33,6.97
10851,DECODE,2,0,2,1452.00,6.84
9521,DECODE,1,0,1,1209.00,6.62
4423,DECODE,3,0,3,1290.33,6.96
9522,DECODE,1,0,1,1210.00,6.64
10852,DECODE,2,0,2,1453.00,6.85
4424,DECODE,3,0,3,1291.33,6.96
9523,DECODE,1,0,1,1211.00,6.66
10853,DECODE,2,0,2,1454.00,6.85
4425,DECODE,3,0,3,1292.33,6.98
9524,DECODE,1,0,1,1212.00,6.67
10854,DECODE,2,0,2,1455.00,6.86
4426,DECODE,3,0,3,1293.33,6.98
9525,DECODE,1,0,1,1213.00,6.62
10855,DECODE,2,0,2,1456.00,6.83
4427,DECODE,3,0,3,1294.33,6.95
9526,DECODE,1,0,1,1214.00,6.62
10856,DECODE,2,0,2,1457.00,6.83
4428,DECODE,3,0,3,1295.33,6.96
9527,DECODE,1,0,1,1215.00,6.66
10857,DECODE,2,0,2,1458.00,6.84
4429,DECODE,3,0,3,1296.33,6.99
9528,DECODE,1,0,1,1216.00,6.63
10858,DECODE,2,0,2,1459.00,6.85
9529,DECODE,1,0,1,1217.00,6.65
4430,DECODE,3,0,3,1297.33,6.95
10859,DECODE,2,0,2,1460.00,6.84
9530,DECODE,1,0,1,1218.00,6.62
4431,DECODE,3,0,3,1298.33,6.95
10860,DECODE,2,0,2,1461.00,6.84
9531,DECODE,1,0,1,1219.00,6.62
4432,DECODE,3,0,3,1299.33,6.95
10861,DECODE,2,0,2,1462.00,6.84
9532,DECODE,1,0,1,1220.00,6.62
4433,DECODE,3,0,3,1300.33,6.95
10862,DECODE,2,0,2,1463.00,6.83
9533,DECODE,1,0,1,1221.00,6.63
4434,DECODE,3,0,3,1301.33,6.96
10863,DECODE,2,0,2,1464.00,6.84
9534,DECODE,1,0,1,1222.00,6.63
4435,DECODE,3,0,3,1302.33,7.00
10864,DECODE,2,0,2,1465.00,6.84
9535,DECODE,1,0,1,1223.00,6.62
4436,DECODE,3,0,3,1303.33,6.97
10865,DECODE,2,0,2,1466.00,6.84
9536,DECODE,1,0,1,1224.00,6.62
4437,DECODE,3,0,3,1304.33,6.96
10866,DECODE,2,0,2,1467.00,6.86
9537,DECODE,1,0,1,1225.00,6.62
10867,DECODE,2,0,2,1468.00,6.84
9538,DECODE,1,0,1,1226.00,6.63
4438,DECODE,2,0,2,1415.00,6.95
9539,DECODE,1,0,1,1227.00,6.62
10868,DECODE,2,0,2,1469.00,6.86
4439,DECODE,2,0,2,1416.00,6.85
9540,DECODE,1,0,1,1228.00,6.65
10869,DECODE,2,0,2,1470.00,6.84
4440,DECODE,2,0,2,1417.00,6.86
9541,DECODE,1,0,1,1229.00,6.64
10870,DECODE,2,0,2,1471.00,6.84
4441,DECODE,2,0,2,1418.00,6.85
9542,DECODE,1,0,1,1230.00,6.63
10871,DECODE,2,0,2,1472.00,6.89
4442,DECODE,2,0,2,1419.00,6.86
9543,DECODE,1,0,1,1231.00,6.62
10872,DECODE,2,0,2,1473.00,6.84
4443,DECODE,2,0,2,1420.00,6.90
9544,DECODE,1,0,1,1232.00,6.62
